;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
458,-0.01142,2.21715,-0.00310976
459,-0.01141,2.21715,-0.00628386
460,-0.0114,2.20044,-0.00628386
461,-0.01139,2.20044,-0.00628386
462,-0.01138,2.20044,-0.00628386
463,-0.01137,2.16704,-0.00628386
464,-0.01136,2.16704,-0.00628386
465,-0.01135,2.16704,-0.00628386
466,-0.01134,2.16704,-0.00628386
467,-0.01133,2.15033,-0.00628386
468,-0.01132,2.15033,-0.00628386
469,-0.01131,2.15033,-0.00628386
470,-0.0113,2.15033,-0.00628386
471,-0.01129,2.11693,-0.00628386
472,-0.01128,2.11693,-0.00628386
473,-0.01127,2.11693,-0.00628386
474,-0.01126,2.11693,-0.00628386
475,-0.01125,2.11693,-0.00310976
476,-0.01124,2.08352,-0.00628386
477,-0.01123,2.10022,-0.00628386
478,-0.01122,2.06681,-0.00628386
479,-0.01121,2.06681,-0.00628386
480,-0.0112,2.06681,-0.00628386
481,-0.01119,2.06681,-0.00628386
482,-0.01118,2.06681,-0.00628386
483,-0.01117,2.03341,-0.00628386
484,-0.01116,2.05011,-0.00628386
485,-0.01115,2.03341,-0.00310976
486,-0.01114,2.03341,-0.00469681
487,-0.01113,2.03341,-0.00628386
488,-0.01112,2.03341,-0.00628386
489,-0.01111,2,-0.00628386
490,-0.0111,2,-0.00628386
491,-0.01109,2,-0.00628386
492,-0.01108,2,-0.00469681
493,-0.01107,2,-0.00469681
494,-0.01106,1.94989,-0.00469681
495,-0.01105,1.94989,-0.00628386
496,-0.01104,1.96659,-0.00310976
497,-0.01103,1.93319,-0.00469681
498,-0.01102,1.94989,-0.00469681
499,-0.01101,1.91648,-0.00469681
500,-0.011,1.91648,-0.00469681
501,-0.01099,1.93319,-0.00469681
502,-0.01098,1.89978,-0.00469681
503,-0.01097,1.89978,-0.00469681
504,-0.01096,1.89978,-0.00469681
505,-0.01095,1.89978,-0.00469681
506,-0.01094,1.89978,-0.00310976
507,-0.01093,1.86637,-0.00628386
508,-0.01092,1.86637,-0.00628386
509,-0.01091,1.86637,-0.00628386
510,-0.0109,1.84967,-0.00469681
511,-0.01089,1.84967,-0.00628386
512,-0.01088,1.84967,-0.00628386
513,-0.01087,1.81626,-0.00628386
514,-0.01086,1.81626,-0.00628386
515,-0.01085,1.81626,-0.00628386
516,-0.01084,1.81626,-0.00469681
517,-0.01083,1.81626,-0.00469681
