;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
396,-0.01204,1.83296,0.53966
397,-0.01203,1.83296,0.534899
398,-0.01202,1.83296,0.531725
399,-0.01201,1.83296,0.528551
400,-0.012,1.83296,0.522203
401,-0.01199,1.83296,0.519028
402,-0.01198,1.83296,0.515854
403,-0.01197,1.81626,0.511093
404,-0.01196,1.83296,0.506332
405,-0.01195,1.83296,0.503158
406,-0.01194,1.83296,0.498397
407,-0.01193,1.83296,0.495223
408,-0.01192,1.81626,0.492049
409,-0.01191,1.81626,0.4857
410,-0.0119,1.81626,0.482526
411,-0.01189,1.81626,0.480939
412,-0.01188,1.81626,0.473004
413,-0.01187,1.81626,0.46983
414,-0.01186,1.81626,0.468243
415,-0.01185,1.81626,0.461895
416,-0.01184,1.81626,0.460308
417,-0.01183,1.81626,0.45396
418,-0.01182,1.83296,0.449198
419,-0.01181,1.79956,0.446024
420,-0.0118,1.79956,0.44285
421,-0.01179,1.79956,0.438089
422,-0.01178,1.79956,0.434915
423,-0.01177,1.83296,0.431741
424,-0.01176,1.79956,0.42698
425,-0.01175,1.79956,0.422219
426,-0.01174,1.79956,0.417458
427,-0.01173,1.79956,0.414283
428,-0.01172,1.79956,0.411109
429,-0.01171,1.79956,0.406348
430,-0.0117,1.79956,0.403174
431,-0.01169,1.81626,0.4
432,-0.01168,1.81626,0.395239
433,-0.01167,1.79956,0.390478
434,-0.01166,1.79956,0.387304
435,-0.01165,1.79956,0.382542
436,-0.01164,1.79956,0.379368
437,-0.01163,1.79956,0.376194
438,-0.01162,1.81626,0.369846
439,-0.01161,1.78285,0.363498
440,-0.0116,1.78285,0.360324
441,-0.01159,1.78285,0.35715
442,-0.01158,1.78285,0.353976
443,-0.01157,1.78285,0.34604
444,-0.01156,1.78285,0.344453
445,-0.01155,1.78285,0.341279
446,-0.01154,1.78285,0.336518
447,-0.01153,1.78285,0.333344
448,-0.01152,1.78285,0.33017
449,-0.01151,1.79956,0.326996
450,-0.0115,1.76615,0.319061
451,-0.01149,1.76615,0.317474
452,-0.01148,1.76615,0.314299
453,-0.01147,1.78285,0.309538
454,-0.01146,1.78285,0.304777
455,-0.01145,1.78285,0.304777
456,-0.01144,1.78285,0.300016
457,-0.01143,1.78285,0.295255
458,-0.01142,1.78285,0.292081
459,-0.01141,1.78285,0.288907
460,-0.0114,1.78285,0.282559
461,-0.01139,1.78285,0.280972
462,-0.01138,1.79956,0.27621
463,-0.01137,1.76615,0.273036
464,-0.01136,1.76615,0.268275
465,-0.01135,1.76615,0.265101
466,-0.01134,1.76615,0.258753
467,-0.01133,1.76615,0.257166
468,-0.01132,1.76615,0.250818
469,-0.01131,1.76615,0.249231
470,-0.0113,1.74944,0.244469
471,-0.01129,1.74944,0.241295
472,-0.01128,1.74944,0.236534
473,-0.01127,1.74944,0.23336
474,-0.01126,1.76615,0.230186
475,-0.01125,1.76615,0.227012
476,-0.01124,1.74944,0.223838
477,-0.01123,1.74944,0.21749
478,-0.01122,1.74944,0.214316
479,-0.01121,1.74944,0.211141
480,-0.0112,1.74944,0.20638
481,-0.01119,1.74944,0.203206
482,-0.01118,1.74944,0.200032
483,-0.01117,1.74944,0.193684
484,-0.01116,1.74944,0.19051
485,-0.01115,1.76615,0.188923
486,-0.01114,1.73274,0.182575
487,-0.01113,1.73274,0.179401
488,-0.01112,1.73274,0.176226
489,-0.01111,1.73274,0.173052
490,-0.0111,1.73274,0.168291
491,-0.01109,1.73274,0.165117
492,-0.01108,1.73274,0.16353
493,-0.01107,1.73274,0.157182
494,-0.01106,1.73274,0.154008
495,-0.01105,1.73274,0.150834
496,-0.01104,1.73274,0.14766
497,-0.01103,1.73274,0.142898
498,-0.01102,1.74944,0.139724
499,-0.01101,1.71604,0.134963
500,-0.011,1.71604,0.134963
501,-0.01099,1.71604,0.130202
502,-0.01098,1.71604,0.127028
503,-0.01097,1.71604,0.122267
504,-0.01096,1.71604,0.117506
505,-0.01095,1.71604,0.114332
506,-0.01094,1.71604,0.111158
507,-0.01093,1.73274,0.107983
508,-0.01092,1.68263,0.104809
509,-0.01091,1.73274,0.101635
510,-0.0109,1.71604,0.0984612
511,-0.01089,1.71604,0.0952871
512,-0.01088,1.71604,0.090526
513,-0.01087,1.68263,0.0873519
514,-0.01086,1.68263,0.0841778
515,-0.01085,1.71604,0.0810037
516,-0.01084,1.66593,0.0778296
517,-0.01083,1.66593,0.0746555
518,-0.01082,1.66593,0.0730685
519,-0.01081,1.66593,0.0698944
520,-0.0108,1.66593,0.0651332
521,-0.01079,1.66593,0.0619591
522,-0.01078,1.66593,0.0603721
