Sample	Time(S)	CH1(V)	CH2(V)
524	-0.001076	1.18838	1.66247
525	-0.001075	1.19445	1.66247
526	-0.001074	1.199	1.66247
527	-0.001073	1.20204	1.66247
528	-0.001072	1.20811	1.66247
529	-0.001071	1.21418	1.66095
530	-0.00107	1.21722	1.66095
531	-0.001069	1.22329	1.66247
532	-0.001068	1.22936	1.66247
533	-0.001067	1.2324	1.66247
534	-0.001066	1.23695	1.66247
535	-0.001065	1.24303	1.66247
536	-0.001064	1.2491	1.66095
537	-0.001063	1.25062	1.66095
538	-0.001062	1.25821	1.66247
539	-0.001061	1.26428	1.66095
540	-0.00106	1.2658	1.66095
541	-0.001059	1.27339	1.66399
542	-0.001058	1.27642	1.65943
543	-0.001057	1.27946	1.66095
544	-0.001056	1.28857	1.66095
545	-0.001055	1.29312	1.66095
546	-0.001054	1.29919	1.66095
547	-0.001053	1.29919	1.66095
548	-0.001052	1.30678	1.66095
549	-0.001051	1.31286	1.65943
550	-0.00105	1.31741	1.66095
551	-0.001049	1.32196	1.66095
552	-0.001048	1.325	1.66095
553	-0.001047	1.33259	1.65943
554	-0.001046	1.33563	1.66095
555	-0.001045	1.3417	1.65943
556	-0.001044	1.34777	1.66095
557	-0.001043	1.35232	1.66095
558	-0.001042	1.3584	1.66095
559	-0.001041	1.36447	1.66095
560	-0.00104	1.3675	1.66095
561	-0.001039	1.37206	1.66095
562	-0.001038	1.37661	1.65943
563	-0.001037	1.3842	1.66247
564	-0.001036	1.38724	1.65943
565	-0.001035	1.39028	1.66095
566	-0.001034	1.39938	1.66095
567	-0.001033	1.40242	1.66095
568	-0.001032	1.40546	1.66095
569	-0.001031	1.41305	1.65943
570	-0.00103	1.42064	1.65943
571	-0.001029	1.42064	1.65943
572	-0.001028	1.42823	1.65791
573	-0.001027	1.4343	1.65943
574	-0.001026	1.43885	1.65943
575	-0.001025	1.44037	1.65943
576	-0.001024	1.44796	1.65943
577	-0.001023	1.451	1.65943
578	-0.001022	1.46011	1.65943
579	-0.001021	1.46011	1.65943
580	-0.00102	1.46921	1.65943
581	-0.001019	1.47225	1.65943
582	-0.001018	1.4768	1.65943
583	-0.001017	1.48136	1.65791
584	-0.001016	1.49047	1.65791
585	-0.001015	1.4935	1.65791
586	-0.001014	1.49806	1.6564
587	-0.001013	1.50261	1.65943
588	-0.001012	1.50717	1.65791
589	-0.001011	1.51172	1.65791
590	-0.00101	1.51779	1.65791
591	-0.001009	1.52386	1.6564
592	-0.001008	1.52538	1.65791
593	-0.001007	1.53145	1.65791
594	-0.001006	1.53753	1.65791
595	-0.001005	1.5436	1.6564
596	-0.001004	1.54663	1.65791
597	-0.001003	1.55271	1.65791
598	-0.001002	1.5603	1.65791
599	-0.001001	1.56333	1.65791
600	-0.001	1.56789	1.65791
601	-0.000999	1.57244	1.65791
602	-0.000998	1.58003	1.65791
603	-0.000997	1.58003	1.65791
604	-0.000996	1.58762	1.65791
605	-0.000995	1.59369	1.6564
606	-0.000994	1.59673	1.6564
607	-0.000993	1.60128	1.6564
608	-0.000992	1.61039	1.6564
609	-0.000991	1.61343	1.65488
610	-0.00099	1.61646	1.65943
611	-0.000989	1.62102	1.6564
612	-0.000988	1.63013	1.6564
613	-0.000987	1.63316	1.6564
614	-0.000986	1.6362	1.6564
615	-0.000985	1.64379	1.6564
616	-0.000984	1.64683	1.6564
617	-0.000983	1.64986	1.6564
618	-0.000982	1.65745	1.6564
619	-0.000981	1.66352	1.6564
620	-0.00098	1.66656	1.6564
621	-0.000979	1.67263	1.65488
622	-0.000978	1.67719	1.65488
623	-0.000977	1.68326	1.6564
624	-0.000976	1.68629	1.6564
625	-0.000975	1.69388	1.65488
626	-0.000974	1.69692	1.65488
627	-0.000973	1.70299	1.65488
628	-0.000972	1.70603	1.65488
629	-0.000971	1.71362	1.65488
630	-0.00097	1.71666	1.65488
631	-0.000969	1.71969	1.65488
632	-0.000968	1.72728	1.65488
633	-0.000967	1.73335	1.65488
634	-0.000966	1.73487	1.6564
635	-0.000965	1.74094	1.65488
636	-0.000964	1.74853	1.65488
637	-0.000963	1.75461	1.65336
638	-0.000962	1.75461	1.6564
639	-0.000961	1.7622	1.65336
640	-0.00096	1.76979	1.65488
641	-0.000959	1.7713	1.65488
642	-0.000958	1.77586	1.65488
643	-0.000957	1.78041	1.65488
644	-0.000956	1.78649	1.65488
645	-0.000955	1.79256	1.65488
646	-0.000954	1.79711	1.65488
647	-0.000953	1.80318	1.65488
648	-0.000952	1.8047	1.65488
649	-0.000951	1.80926	1.65336
650	-0.00095	1.81836	1.65336
651	-0.000949	1.82444	1.65336
652	-0.000948	1.82595	1.65336
653	-0.000947	1.83051	1.65336
654	-0.000946	1.83658	1.65336
655	-0.000945	1.83962	1.65336
656	-0.000944	1.84569	1.65336
657	-0.000943	1.85328	1.65488
658	-0.000942	1.85632	1.65184
659	-0.000941	1.85935	1.65336
660	-0.00094	1.86694	1.65336
661	-0.000939	1.8715	1.65336
662	-0.000938	1.87453	1.65336
663	-0.000937	1.88212	1.65336
664	-0.000936	1.88668	1.65032
665	-0.000935	1.88971	1.65184
666	-0.000934	1.89427	1.65184
667	-0.000933	1.90034	1.65184
668	-0.000932	1.90641	1.65032
669	-0.000931	1.91096	1.65336
670	-0.00093	1.91552	1.65184
671	-0.000929	1.92159	1.65184
672	-0.000928	1.92615	1.65184
673	-0.000927	1.92918	1.65184
674	-0.000926	1.93677	1.65184
675	-0.000925	1.94284	1.65184
676	-0.000924	1.94436	1.65184
677	-0.000923	1.95043	1.65184
678	-0.000922	1.95802	1.65184
679	-0.000921	1.95954	1.65184
680	-0.00092	1.96713	1.65184
681	-0.000919	1.97017	1.65032
682	-0.000918	1.97624	1.65032
683	-0.000917	1.98079	1.65032
684	-0.000916	1.98687	1.65032
685	-0.000915	1.99294	1.65032
686	-0.000914	1.99598	1.65032
687	-0.000913	1.99901	1.65032
688	-0.000912	2.00508	1.65032
689	-0.000911	2.01116	1.64881
690	-0.00091	2.01267	1.64881
691	-0.000909	2.02026	1.65032
692	-0.000908	2.02785	1.64881
693	-0.000907	2.03089	1.65184
694	-0.000906	2.03544	1.64881
695	-0.000905	2.03848	1.64881
696	-0.000904	2.04455	1.64881
697	-0.000903	2.04911	1.64881
698	-0.000902	2.05518	1.64881
699	-0.000901	2.06125	1.64881
700	-0.0009	2.06732	1.64881
701	-0.000899	2.07188	1.64881
702	-0.000898	2.07491	1.64881
703	-0.000897	2.08099	1.64729
704	-0.000896	2.08402	1.64881
705	-0.000895	2.09009	1.64577
706	-0.000894	2.09768	1.64729
707	-0.000893	2.0992	1.64729
708	-0.000892	2.10527	1.64729
709	-0.000891	2.11135	1.64729
710	-0.00089	2.11894	1.64577
711	-0.000889	2.11894	1.64729
712	-0.000888	2.12501	1.64729
713	-0.000887	2.13108	1.64729
714	-0.000886	2.13412	1.64729
715	-0.000885	2.13867	1.64729
716	-0.000884	2.14626	1.64729
717	-0.000883	2.15082	1.64577
718	-0.000882	2.15385	1.64729
719	-0.000881	2.15992	1.64729
720	-0.00088	2.16751	1.64273
721	-0.000879	2.17055	1.64273
722	-0.000878	2.1751	1.64577
723	-0.000877	2.17966	1.64577
724	-0.000876	2.18725	1.64273
725	-0.000875	2.18877	1.64577
726	-0.000874	2.19484	1.64273
727	-0.000873	2.20091	1.64273
728	-0.000872	2.20243	1.64273
729	-0.000871	2.21002	1.64273
730	-0.00087	2.21457	1.64273
731	-0.000869	2.22065	1.64273
732	-0.000868	2.22368	1.64273
733	-0.000867	2.22824	1.6397
734	-0.000866	2.23583	1.64122
735	-0.000865	2.24038	1.6397
736	-0.000864	2.24342	1.6397
737	-0.000863	2.24949	1.6397
738	-0.000862	2.25708	1.6397
739	-0.000861	2.2586	1.6397
740	-0.00086	2.26467	1.63666
741	-0.000859	2.27074	1.63666
742	-0.000858	2.27378	1.63666
743	-0.000857	2.28137	1.63514
744	-0.000856	2.2844	1.63363
745	-0.000855	2.29048	1.63363
746	-0.000854	2.29351	1.63363
747	-0.000853	2.3011	1.63211
748	-0.000852	2.30566	1.62907
749	-0.000851	2.31021	1.62907
750	-0.00085	2.31628	1.62907
751	-0.000849	2.31932	1.62604
