Sample	Time(S)	CH1(V)	CH2(V)
393	-0.001207	0.535617	0.56963
394	-0.001206	0.540171	0.56963
395	-0.001205	0.546243	0.56963
396	-0.001204	0.552315	0.56963
397	-0.001203	0.553833	0.56963
398	-0.001202	0.558387	0.56963
399	-0.001201	0.565978	0.56963
400	-0.0012	0.570532	0.56963
401	-0.001199	0.576604	0.56963
402	-0.001198	0.57964	0.56963
403	-0.001197	0.588748	0.56963
404	-0.001196	0.588748	0.56963
405	-0.001195	0.59482	0.56963
406	-0.001194	0.600893	0.56963
407	-0.001193	0.605447	0.56963
408	-0.001192	0.610001	0.571148
409	-0.001191	0.614555	0.571148
410	-0.00119	0.620627	0.571148
411	-0.001189	0.623663	0.572666
412	-0.001188	0.631253	0.572666
413	-0.001187	0.63429	0.572666
414	-0.001186	0.640362	0.574184
415	-0.001185	0.643398	0.574184
416	-0.001184	0.64947	0.57722
417	-0.001183	0.65706	0.57722
418	-0.001182	0.660096	0.578738
419	-0.001181	0.66465	0.580256
420	-0.00118	0.670723	0.580256
421	-0.001179	0.673759	0.583292
422	-0.001178	0.678313	0.58481
423	-0.001177	0.684385	0.589364
424	-0.001176	0.691975	0.590882
425	-0.001175	0.691975	0.590882
426	-0.001174	0.698047	0.595437
427	-0.001173	0.705638	0.598473
428	-0.001172	0.710192	0.601509
429	-0.001171	0.71171	0.604545
430	-0.00117	0.7193	0.607581
431	-0.001169	0.72689	0.612135
432	-0.001168	0.729926	0.615171
433	-0.001167	0.732962	0.621243
434	-0.001166	0.740553	0.625797
435	-0.001165	0.742071	0.63187
436	-0.001164	0.749661	0.636424
437	-0.001163	0.755733	0.642496
438	-0.001162	0.761805	0.64705
439	-0.001161	0.763323	0.65464
440	-0.00116	0.767877	0.660712
441	-0.001159	0.775468	0.666785
442	-0.001158	0.78154	0.672857
443	-0.001157	0.783058	0.683483
444	-0.001156	0.78913	0.689555
445	-0.001155	0.79672	0.695627
446	-0.001154	0.798238	0.704736
447	-0.001153	0.804311	0.710808
448	-0.001152	0.810383	0.721434
449	-0.001151	0.811901	0.727506
450	-0.00115	0.819491	0.736615
451	-0.001149	0.822527	0.747241
452	-0.001148	0.830117	0.753313
453	-0.001147	0.831635	0.760903
454	-0.001146	0.837707	0.770012
455	-0.001145	0.846816	0.777602
456	-0.001144	0.85137	0.788228
457	-0.001143	0.852888	0.795818
458	-0.001142	0.85896	0.800372
459	-0.001141	0.865032	0.812517
460	-0.00114	0.868068	0.818589
461	-0.001139	0.874141	0.824661
462	-0.001138	0.880213	0.832251
463	-0.001137	0.881731	0.84136
464	-0.001136	0.889321	0.847432
465	-0.001135	0.893875	0.855022
466	-0.001134	0.899947	0.862612
467	-0.001133	0.902983	0.868684
468	-0.001132	0.907538	0.874757
469	-0.001131	0.915128	0.880829
470	-0.00113	0.916646	0.885383
471	-0.001129	0.922718	0.892973
472	-0.001128	0.930308	0.900563
473	-0.001127	0.934862	0.906636
474	-0.001126	0.937898	0.91119
475	-0.001125	0.945489	0.91878
476	-0.001124	0.948525	0.923334
477	-0.001123	0.951561	0.929406
478	-0.001122	0.960669	0.93396
479	-0.001121	0.963705	0.941551
480	-0.00112	0.969777	0.947623
481	-0.001119	0.972813	0.952177
482	-0.001118	0.977368	0.956731
483	-0.001117	0.986476	0.964321
484	-0.001116	0.986476	0.967357
485	-0.001115	0.994066	0.97343
486	-0.001114	0.997102	0.977984
487	-0.001113	1.00469	0.985574
488	-0.001112	1.00621	0.98861
489	-0.001111	1.0138	0.9962
490	-0.00111	1.01835	0.999236
491	-0.001109	1.02291	1.00531
492	-0.001108	1.02746	1.00986
493	-0.001107	1.03505	1.01593
494	-0.001106	1.03809	1.02201
495	-0.001105	1.04264	1.02504
496	-0.001104	1.05023	1.03112
497	-0.001103	1.05479	1.03719
498	-0.001102	1.05782	1.04174
499	-0.001101	1.06238	1.0463
500	-0.0011	1.06845	1.05237
501	-0.001099	1.07452	1.05844
502	-0.001098	1.07756	1.06148
503	-0.001097	1.08363	1.06755
504	-0.001096	1.0897	1.0721
505	-0.001095	1.09122	1.07817
506	-0.001094	1.09881	1.08273
507	-0.001093	1.10488	1.08728
508	-0.001092	1.10792	1.09336
509	-0.001091	1.11247	1.09943
510	-0.00109	1.11551	1.10398
511	-0.001089	1.12462	1.10854
512	-0.001088	1.12765	1.11461
513	-0.001087	1.13221	1.11764
514	-0.001086	1.13828	1.12523
515	-0.001085	1.14587	1.12979
516	-0.001084	1.14739	1.13434
517	-0.001083	1.15346	1.14041
518	-0.001082	1.15953	1.14497
519	-0.001081	1.16105	1.14952
520	-0.00108	1.16864	1.15408
521	-0.001079	1.17471	1.16015
522	-0.001078	1.17775	1.1647
523	-0.001077	1.18079	1.16926
524	-0.001076	1.18838	1.17229
525	-0.001075	1.19445	1.17837
526	-0.001074	1.19748	1.18444
527	-0.001073	1.20356	1.18899
528	-0.001072	1.20811	1.19355
529	-0.001071	1.2157	1.19962
530	-0.00107	1.21874	1.20569
531	-0.001069	1.22481	1.20873
532	-0.001068	1.22784	1.2148
533	-0.001067	1.23088	1.21935
534	-0.001066	1.23847	1.22542
535	-0.001065	1.24454	1.22998
536	-0.001064	1.2491	1.23605
537	-0.001063	1.25213	1.24061
538	-0.001062	1.25972	1.2482
539	-0.001061	1.2658	1.25123
540	-0.00106	1.2658	1.25579
541	-0.001059	1.27187	1.25882
542	-0.001058	1.27946	1.26489
543	-0.001057	1.27946	1.27097
544	-0.001056	1.28705	1.27552
545	-0.001055	1.29312	1.28007
546	-0.001054	1.29767	1.28463
547	-0.001053	1.30071	1.2907
548	-0.001052	1.30982	1.29374
549	-0.001051	1.31286	1.30133
550	-0.00105	1.31893	1.30436
551	-0.001049	1.32348	1.30892
552	-0.001048	1.32804	1.31347
553	-0.001047	1.33563	1.32106
554	-0.001046	1.33563	1.3241
555	-0.001045	1.34322	1.32865
556	-0.001044	1.35081	1.33472
557	-0.001043	1.35384	1.33776
558	-0.001042	1.35536	1.34383
559	-0.001041	1.36143	1.3499
560	-0.00104	1.36902	1.35142
561	-0.001039	1.36902	1.35901
562	-0.001038	1.37813	1.36357
563	-0.001037	1.38117	1.36812
564	-0.001036	1.38572	1.37419
565	-0.001035	1.38876	1.37571
566	-0.001034	1.39787	1.3833
567	-0.001033	1.4009	1.38937
568	-0.001032	1.40697	1.39241
569	-0.001031	1.41305	1.4
570	-0.00103	1.4176	1.40455
571	-0.001029	1.42215	1.40911
572	-0.001028	1.42671	1.41518
573	-0.001027	1.4343	1.41822
574	-0.001026	1.43885	1.42581
575	-0.001025	1.44189	1.43036
576	-0.001024	1.44796	1.43492
577	-0.001023	1.45403	1.43947
578	-0.001022	1.45859	1.44554
579	-0.001021	1.46162	1.4501
580	-0.00102	1.46921	1.45465
581	-0.001019	1.47225	1.46072
582	-0.001018	1.4768	1.46376
583	-0.001017	1.48288	1.46831
584	-0.001016	1.48743	1.4759
585	-0.001015	1.4935	1.48046
586	-0.001014	1.49806	1.48349
587	-0.001013	1.50261	1.48956
588	-0.001012	1.50868	1.49564
589	-0.001011	1.51172	1.49867
590	-0.00101	1.51931	1.50475
591	-0.001009	1.52386	1.51082
592	-0.001008	1.52386	1.51537
593	-0.001007	1.53297	1.52144
594	-0.001006	1.53904	1.52448
595	-0.001005	1.54512	1.52903
596	-0.001004	1.54512	1.53511
597	-0.001003	1.55271	1.53814
598	-0.001002	1.5603	1.54421
599	-0.001001	1.56181	1.55029
600	-0.001	1.56789	1.55484
601	-0.000999	1.57244	1.55939
602	-0.000998	1.58003	1.56547
603	-0.000997	1.58307	1.57002
604	-0.000996	1.58762	1.57306
605	-0.000995	1.59369	1.58065
606	-0.000994	1.59673	1.5852
607	-0.000993	1.60128	1.58976
608	-0.000992	1.61039	1.59431
609	-0.000991	1.61343	1.6019
610	-0.00099	1.61646	1.60494
611	-0.000989	1.62102	1.60949
612	-0.000988	1.62709	1.61556
613	-0.000987	1.63316	1.62163
614	-0.000986	1.63923	1.62619
615	-0.000985	1.64227	1.63074
616	-0.000984	1.64683	1.6353
617	-0.000983	1.64986	1.63833
618	-0.000982	1.65745	1.64441
619	-0.000981	1.66352	1.64896
620	-0.00098	1.66656	1.65503
621	-0.000979	1.67263	1.65807
622	-0.000978	1.68022	1.66566
623	-0.000977	1.68326	1.67173
624	-0.000976	1.68781	1.67325
625	-0.000975	1.69388	1.67932
626	-0.000974	1.69996	1.68691
627	-0.000973	1.70299	1.68995
628	-0.000972	1.70755	1.69602
629	-0.000971	1.71362	1.70057
630	-0.00097	1.71666	1.70361
631	-0.000969	1.71969	1.70968
632	-0.000968	1.7288	1.71424
633	-0.000967	1.73487	1.71879
634	-0.000966	1.73639	1.72334
635	-0.000965	1.73943	1.72942
636	-0.000964	1.74853	1.73549
637	-0.000963	1.75461	1.73852
638	-0.000962	1.75461	1.74308
639	-0.000961	1.7622	1.74763
640	-0.00096	1.76979	1.75522
641	-0.000959	1.76979	1.75826
642	-0.000958	1.77738	1.76281
643	-0.000957	1.78345	1.76888
644	-0.000956	1.78649	1.77496
645	-0.000955	1.78952	1.77799
646	-0.000954	1.79711	1.78407
647	-0.000953	1.80318	1.78862
648	-0.000952	1.80622	1.79317
649	-0.000951	1.81077	1.79925
650	-0.00095	1.81836	1.80532
651	-0.000949	1.82444	1.80987
652	-0.000948	1.82595	1.81291
653	-0.000947	1.83203	1.81898
654	-0.000946	1.83506	1.82505
655	-0.000945	1.84113	1.82809
656	-0.000944	1.84721	1.83264
657	-0.000943	1.85328	1.84023
658	-0.000942	1.85632	1.84327
659	-0.000941	1.85935	1.84782
660	-0.00094	1.86694	1.8539
661	-0.000939	1.8715	1.85693
662	-0.000938	1.87453	1.863
663	-0.000937	1.8806	1.86908
664	-0.000936	1.88819	1.87211
665	-0.000935	1.88971	1.87818
666	-0.000934	1.89578	1.88426
667	-0.000933	1.90337	1.88881
668	-0.000932	1.90641	1.89336
669	-0.000931	1.91096	1.89792
670	-0.00093	1.91704	1.90247
671	-0.000929	1.92311	1.90854
672	-0.000928	1.92615	1.91462
673	-0.000927	1.92918	1.91614
674	-0.000926	1.93677	1.92221
675	-0.000925	1.94436	1.92828
676	-0.000924	1.94436	1.93435
677	-0.000923	1.94892	1.93739
678	-0.000922	1.95651	1.94346
