time	V(1+)	V(2+)	V(vost1)	V(x1:bus01)	V(x1:bus03)	-Ix(x1:x5:DRAIN)	Ix(x1:x1:OUT2)	Ix(x1:x1:OUT4)	Ix(x1:x2:DRAIN)	Ix(x1:x3:DRAIN)
8.507080078124973e-04	7.464301e-01	7.688828e-01	1.577191e+00	1.679785e+00	5.454530e-02	3.858613e-04	6.965685e-05	3.991356e-04	3.996572e-05	2.969192e-05
8.538818359374973e-04	7.305619e-01	7.540918e-01	1.577701e+00	1.688294e+00	4.885560e-02	3.850007e-04	6.335787e-05	3.981401e-04	3.675734e-05	2.660136e-05
8.570556640624973e-04	7.146934e-01	7.394784e-01	1.578197e+00	1.697069e+00	4.348317e-02	3.841704e-04	5.720639e-05	3.971478e-04	3.361412e-05	2.359313e-05
8.602294921874973e-04	6.988252e-01	7.250742e-01	1.578675e+00	1.706089e+00	3.843969e-02	3.833772e-04	5.125050e-05	3.961607e-04	3.055834e-05	2.069306e-05
8.634033203124972e-04	6.829567e-01	7.109159e-01	1.579132e+00	1.715331e+00	3.373741e-02	3.826288e-04	4.553889e-05	3.951811e-04	2.761232e-05	1.792750e-05
8.665771484374972e-04	6.670884e-01	6.970462e-01	1.579564e+00	1.724762e+00	2.938859e-02	3.819335e-04	4.011973e-05	3.942118e-04	2.479800e-05	1.532269e-05
8.697509765624972e-04	6.512200e-01	6.835132e-01	1.579967e+00	1.734342e+00	2.540443e-02	3.813000e-04	3.503908e-05	3.932562e-04	2.213627e-05	1.290379e-05
8.729248046874972e-04	6.353518e-01	6.703703e-01	1.580337e+00	1.744024e+00	2.179387e-02	3.807368e-04	3.033876e-05	3.923183e-04	1.964616e-05	1.069358e-05
8.760986328124971e-04	6.194833e-01	6.576746e-01	1.580671e+00	1.753749e+00	1.856197e-02	3.802511e-04	2.605362e-05	3.914023e-04	1.734380e-05	8.710781e-06
8.792724609374971e-04	6.036150e-01	6.454842e-01	1.580965e+00	1.763448e+00	1.570829e-02	3.798478e-04	2.220863e-05	3.905129e-04	1.524138e-05	6.968182e-06
8.824462890624971e-04	5.877466e-01	6.338553e-01	1.581220e+00	1.773048e+00	1.322532e-02	3.795280e-04	1.881615e-05	3.896549e-04	1.334611e-05	5.470918e-06
8.856201171874971e-04	5.718784e-01	6.228375e-01	1.581434e+00	1.782468e+00	1.109748e-02	3.792887e-04	1.587398e-05	3.888329e-04	1.165951e-05	4.215264e-06
8.887939453124970e-04	5.560099e-01	6.124697e-01	1.581613e+00	1.791629e+00	9.301115e-03	3.791218e-04	1.336492e-05	3.880507e-04	1.017718e-05	3.188456e-06
8.919677734374970e-04	5.401417e-01	6.027764e-01	1.581759e+00	1.800458e+00	7.805516e-03	3.790156e-04	1.125827e-05	3.873113e-04	8.889126e-06	2.369770e-06
8.951416015624970e-04	5.242732e-01	5.937656e-01	1.581879e+00	1.808894e+00	6.575072e-03	3.789559e-04	9.513000e-06	3.866166e-04	7.780764e-06	1.732776e-06
8.983154296874970e-04	5.084050e-01	5.854287e-01	1.581978e+00	1.816892e+00	5.572014e-03	3.789278e-04	8.082132e-06	3.859672e-04	6.834330e-06	1.248267e-06
9.014892578124969e-04	4.925365e-01	5.777423e-01	1.582064e+00	1.824424e+00	4.759174e-03	3.789178e-04	6.917238e-06	3.853625e-04	6.030464e-06	8.871714e-07
9.046630859374969e-04	4.766683e-01	5.706716e-01	1.582140e+00	1.831480e+00	4.102187e-03	3.789149e-04	5.972176e-06	3.848008e-04	5.349689e-06	6.228252e-07
9.078369140624969e-04	4.607998e-01	5.641738e-01	1.582210e+00	1.838065e+00	3.570870e-03	3.789110e-04	5.205578e-06	3.842801e-04	4.773553e-06	4.323115e-07
9.110107421874969e-04	4.449316e-01	5.582025e-01	1.582277e+00	1.844194e+00	3.139743e-03	3.789007e-04	4.582018e-06	3.837974e-04	4.285357e-06	2.969045e-07
9.141845703124968e-04	4.290631e-01	5.527099e-01	1.582343e+00	1.849893e+00	2.787936e-03	3.788811e-04	4.072174e-06	3.833497e-04	3.870502e-06	2.018780e-07
9.173583984374968e-04	4.131949e-01	5.476494e-01	1.582408e+00	1.855189e+00	2.498713e-03	3.788508e-04	3.652350e-06	3.829342e-04	3.516549e-06	1.359773e-07
9.205322265624968e-04	3.973264e-01	5.429770e-01	1.582474e+00	1.860115e+00	2.258853e-03	3.788096e-04	3.303715e-06	3.825476e-04	3.213078e-06	9.078758e-08
9.237060546874968e-04	3.814582e-01	5.386521e-01	1.582541e+00	1.864701e+00	2.058013e-03	3.787581e-04	3.011470e-06	3.821874e-04	2.951473e-06	6.012898e-08
9.268798828124967e-04	3.655898e-01	5.346375e-01	1.582608e+00	1.868978e+00	1.888151e-03	3.786971e-04	2.764074e-06	3.818509e-04	2.724655e-06	3.953569e-08
9.300537109374967e-04	3.497215e-01	5.309002e-01	1.582675e+00	1.872975e+00	1.743042e-03	3.786278e-04	2.552562e-06	3.815356e-04	2.526836e-06	2.582959e-08
9.332275390624967e-04	3.338531e-01	5.274105e-01	1.582743e+00	1.876719e+00	1.617865e-03	3.785514e-04	2.369981e-06	3.812395e-04	2.353293e-06	1.678241e-08
9.364013671874967e-04	3.179848e-01	5.241424e-01	1.582811e+00	1.880235e+00	1.508887e-03	3.784692e-04	2.210934e-06	3.809607e-04	2.200167e-06	1.085391e-08
9.395751953124966e-04	3.021164e-01	5.210729e-01	1.582879e+00	1.883543e+00	1.413202e-03	3.783822e-04	2.071216e-06	3.806974e-04	2.064304e-06	6.993578e-09
9.427490234374966e-04	2.862481e-01	5.181819e-01	1.582946e+00	1.886665e+00	1.328535e-03	3.782914e-04	1.947533e-06	3.804481e-04	1.943115e-06	4.493492e-09
9.459228515624966e-04	2.703797e-01	5.154517e-01	1.583013e+00	1.889617e+00	1.253093e-03	3.781978e-04	1.837281e-06	3.802116e-04	1.834472e-06	2.881740e-09
9.490966796874966e-04	2.545114e-01	5.128669e-01	1.583079e+00	1.892416e+00	1.185449e-03	3.781021e-04	1.738390e-06	3.799866e-04	1.736613e-06	1.846643e-09
9.554443359374965e-04	2.227747e-01	5.080810e-01	1.583208e+00	1.897604e+00	1.069180e-03	3.779069e-04	1.568335e-06	3.795673e-04	1.567640e-06	7.608787e-10
9.617919921874965e-04	1.910380e-01	5.037342e-01	1.583334e+00	1.902323e+00	9.728629e-04	3.777097e-04	1.427388e-06	3.791833e-04	1.427131e-06	3.198349e-10
9.681396484374964e-04	1.593014e-01	4.997568e-01	1.583456e+00	1.906644e+00	8.918081e-04	3.775135e-04	1.308724e-06	3.788292e-04	1.308643e-06	1.418541e-10
9.744873046874964e-04	1.275647e-01	4.960936e-01	1.583573e+00	1.910627e+00	8.226966e-04	3.773197e-04	1.207508e-06	3.785007e-04	1.207496e-06	7.034281e-11
9.808349609374963e-04	9.582796e-02	4.927005e-01	1.583686e+00	1.914318e+00	7.631079e-04	3.771295e-04	1.120210e-06	3.781943e-04	1.120226e-06	4.169134e-11
9.903564453124963e-04	4.822281e-02	4.880414e-01	1.583848e+00	1.919388e+00	6.877425e-04	3.768524e-04	1.009763e-06	3.777703e-04	1.009791e-06	2.742618e-11
1.000000000000000e-03	7.550706e-06	4.837558e-01	1.584003e+00	1.924051e+00	6.244059e-04	3.765823e-04	9.169127e-07	3.773768e-04	9.169430e-07	2.451657e-11
1.000001649093654e-03	7.914243e-06	4.837551e-01	1.584003e+00	1.924052e+00	6.244069e-04	3.765823e-04	9.169146e-07	3.773768e-04	9.169284e-07	7.417077e-12
1.000004947280963e-03	1.689421e-05	4.837537e-01	1.584003e+00	1.924054e+00	6.243985e-04	3.765821e-04	9.169023e-07	3.773767e-04	9.168994e-07	-9.578664e-12
1.000010052912602e-03	4.284676e-05	4.837515e-01	1.584003e+00	1.924056e+00	6.243718e-04	3.765820e-04	9.168630e-07	3.773764e-04	9.168547e-07	-1.495492e-11
1.006295782272997e-03	3.146988e-02	4.812013e-01	1.584099e+00	1.926831e+00	5.899837e-04	3.764125e-04	8.664344e-07	3.771402e-04	8.664964e-07	-8.556365e-11
1.012581511633392e-03	6.289693e-02	4.787613e-01	1.584192e+00	1.929485e+00	5.581949e-04	3.762474e-04	8.198136e-07	3.769134e-04	8.198892e-07	-9.933544e-11
1.018867240993787e-03	9.432398e-02	4.764318e-01	1.584281e+00	1.932019e+00	5.290052e-04	3.760868e-04	7.770007e-07	3.766959e-04	7.770329e-07	-5.627029e-11
1.025152970354182e-03	1.257510e-01	4.742125e-01	1.584368e+00	1.934432e+00	5.024148e-04	3.759305e-04	7.379955e-07	3.764878e-04	7.379275e-07	4.363180e-11
1.031438699714577e-03	1.571781e-01	4.721036e-01	1.584452e+00	1.936725e+00	4.784236e-04	3.757786e-04	7.027982e-07	3.762890e-04	7.025731e-07	2.003708e-10
1.037724429074971e-03	1.886052e-01	4.701050e-01	1.584534e+00	1.938898e+00	4.570316e-04	3.756312e-04	6.714088e-07	3.760996e-04	6.709697e-07	4.139468e-10
1.044010158435366e-03	2.200323e-01	4.682167e-01	1.584612e+00	1.940949e+00	4.382388e-04	3.754882e-04	6.438271e-07	3.759196e-04	6.431172e-07	6.843597e-10
1.046730582542509e-03	2.336337e-01	4.674151e-01	1.584645e+00	1.941820e+00	4.301874e-04	3.754271e-04	6.320107e-07	3.758431e-04	6.313279e-07	6.572058e-10
1.049451006649652e-03	2.472352e-01	4.666284e-01	1.584677e+00	1.942675e+00	4.227167e-04	3.753675e-04	6.210465e-07	3.757678e-04	6.199157e-07	1.105080e-09
1.052171430756795e-03	2.608366e-01	4.658565e-01	1.584709e+00	1.943514e+00	4.158269e-04	3.753093e-04	6.109345e-07	3.756939e-04	6.088806e-07	2.027982e-09
1.054891854863938e-03	2.744381e-01	4.650994e-01	1.584740e+00	1.944337e+00	4.095178e-04	3.752525e-04	6.016746e-07	3.756213e-04	5.982227e-07	3.425911e-09
1.057612278971080e-03	2.880395e-01	4.643572e-01	1.584771e+00	1.945144e+00	4.037895e-04	3.751971e-04	5.932668e-07	3.755499e-04	5.879419e-07	5.298869e-09
1.060332703078223e-03	3.016409e-01	4.636298e-01	1.584800e+00	1.945936e+00	3.986419e-04	3.751432e-04	5.857112e-07	3.754799e-04	5.780382e-07	7.646854e-09
1.063053127185366e-03	3.152424e-01	4.629172e-01	1.584829e+00	1.946712e+00	3.940752e-04	3.750907e-04	5.790077e-07	3.754111e-04	5.685116e-07	1.046987e-08
1.066226955310366e-03	3.311107e-01	4.621078e-01	1.584861e+00	1.947596e+00	3.907401e-04	3.750342e-04	5.741122e-07	3.753329e-04	5.578020e-07	1.628374e-08
1.069400783435366e-03	3.469791e-01	4.613241e-01	1.584890e+00	1.948455e+00	3.898532e-04	3.749835e-04	5.728104e-07	3.752570e-04	5.475742e-07	2.520955e-08
1.072574611560366e-03	3.628474e-01	4.605710e-01	1.584915e+00	1.949285e+00	3.925046e-04	3.749411e-04	5.767024e-07	3.751840e-04	5.378528e-07	3.882275e-08
1.075748439685366e-03	3.787158e-01	4.598560e-01	1.584934e+00	1.950081e+00	4.002987e-04	3.749109e-04	5.881429e-07	3.751146e-04	5.286856e-07	5.943026e-08
1.078922267810366e-03	3.945841e-01	4.591907e-01	1.584947e+00	1.950833e+00	4.155647e-04	3.748981e-04	6.105496e-07	3.750499e-04	5.201536e-07	9.036870e-08
1.082096095935366e-03	4.104525e-01	4.585921e-01	1.584948e+00	1.951527e+00	4.416396e-04	3.749107e-04	6.488166e-07	3.749915e-04	5.123850e-07	1.364040e-07
1.085269924060366e-03	4.263208e-01	4.580851e-01	1.584933e+00	1.952144e+00	4.832429e-04	3.749596e-04	7.098620e-07	3.749421e-04	5.055746e-07	2.042597e-07
1.088443752185366e-03	4.421892e-01	4.577057e-01	1.584896e+00	1.952654e+00	5.469688e-04	3.750604e-04	8.033425e-07	3.749050e-04	5.000113e-07	3.033036e-07
1.091617580310366e-03	4.580575e-01	4.575052e-01	1.584827e+00	1.953014e+00	6.419101e-04	3.752346e-04	9.425555e-07	3.748855e-04	4.961188e-07	4.464104e-07
1.094791408435366e-03	4.739258e-01	4.575553e-01	1.584713e+00	1.953164e+00	7.804083e-04	3.755112e-04	1.145513e-06	3.748903e-04	4.945134e-07	6.509771e-07
1.097965236560366e-03	4.897942e-01	4.579553e-01	1.584538e+00	1.953018e+00	9.788629e-04	3.759291e-04	1.436079e-06	3.749294e-04	4.960908e-07	9.399738e-07
1.101139064685366e-03	5.056626e-01	4.588396e-01	1.584280e+00	1.952463e+00	1.258437e-03	3.765382e-04	1.844913e-06	3.750157e-04	5.021589e-07	1.342757e-06
1.104312892810366e-03	5.215309e-01	4.603862e-01	1.583913e+00	1.951339e+00	1.645400e-03	3.774000e-04	2.409823e-06	3.751660e-04	5.146436e-07	1.895217e-06
1.107486720935366e-03	5.373992e-01	4.628235e-01	1.583405e+00	1.949443e+00	2.170815e-03	3.785865e-04	3.175074e-06	3.754018e-04	5.364199e-07	2.638755e-06
1.110660549060366e-03	5.532676e-01	4.664347e-01	1.582721e+00	1.946510e+00	2.869412e-03	3.801757e-04	4.189410e-06	3.757485e-04	5.718607e-07	3.617761e-06
1.113834377185366e-03	5.691359e-01	4.715556e-01	1.581828e+00	1.942220e+00	3.777818e-03	3.822445e-04	5.503040e-06	3.762353e-04	6.277791e-07	4.875656e-06
1.117008205310366e-03	5.850043e-01	4.785652e-01	1.580698e+00	1.936201e+00	4.932728e-03	3.848580e-04	7.164469e-06	3.768926e-04	7.150916e-07	6.450061e-06
1.120182033435366e-03	6.008726e-01	4.878655e-01	1.579312e+00	1.928046e+00	6.369979e-03	3.880562e-04	9.218590e-06	3.777496e-04	8.517911e-07	8.367924e-06
1.123355861560366e-03	6.167409e-01	4.998486e-01	1.577668e+00	1.917349e+00	8.125655e-03	3.918372e-04	1.170759e-05	3.788304e-04	1.068209e-06	1.064116e-05
1.126529689685366e-03	6.326093e-01	5.148475e-01	1.575793e+00	1.903770e+00	1.024019e-02	3.961357e-04	1.467587e-05	3.801495e-04	1.415853e-06	1.326272e-05
1.129703517810366e-03	6.484777e-01	5.330646e-01	1.573747e+00	1.887127e+00	1.276567e-02	4.007946e-04	1.817884e-05	3.817064e-04	1.980290e-06	1.620237e-05
1.132877345935366e-03	6.643460e-01	5.544749e-01	1.571644e+00	1.867519e+00	1.577377e-02	4.055368e-04	2.229130e-05	3.834803e-04	2.893907e-06	1.940216e-05
1.136051174060366e-03	6.802143e-01	5.787218e-01	1.569640e+00	1.845460e+00	1.935560e-02	4.099660e-04	2.710340e-05	3.854259e-04	4.333217e-06	2.277511e-05
1.139225002185366e-03	6.960827e-01	6.050610e-01	1.567915e+00	1.821908e+00	2.360056e-02	4.136416e-04	3.268812e-05	3.874736e-04	6.476713e-06	2.621560e-05
1.142398830310366e-03	7.119511e-01	6.324329e-01	1.566604e+00	1.798130e+00	2.855288e-02	4.162395e-04	3.904338e-05	3.895389e-04	9.420170e-06	2.962691e-05
1.145572658435366e-03	7.278194e-01	6.596893e-01	1.565734e+00	1.775386e+00	3.417354e-02	4.177073e-04	4.605022e-05	3.915406e-04	1.310088e-05	3.295405e-05
1.148746486560366e-03	7.436877e-01	6.858802e-01	1.565224e+00	1.754603e+00	4.034423e-02	4.182813e-04	5.349277e-05	3.934190e-04	1.730259e-05	3.619686e-05
1.151920314685366e-03	7.595561e-01	7.104474e-01	1.564928e+00	1.736223e+00	4.691474e-02	4.183497e-04	6.113129e-05	3.951454e-04	2.174627e-05	3.939284e-05
1.155094142810365e-03	7.754244e-01	7.332433e-01	1.564705e+00	1.720247e+00	5.375702e-02	4.182763e-04	6.877262e-05	3.967200e-04	2.619413e-05	4.258576e-05
1.158267970935365e-03	7.912928e-01	7.544169e-01	1.564462e+00	1.706406e+00	6.079285e-02	4.182996e-04	7.629779e-05	3.981614e-04	3.050077e-05	4.580262e-05
1.161441799060365e-03	8.071612e-01	7.742624e-01	1.564154e+00	1.694327e+00	6.799179e-02	4.185243e-04	8.365024e-05	3.994956e-04	3.460667e-05	4.904737e-05
1.164615627185365e-03	8.230295e-01	7.930990e-01	1.563773e+00	1.683650e+00	7.535464e-02	4.189622e-04	9.080922e-05	4.007484e-04	3.850572e-05	5.230592e-05
1.167789455310365e-03	8.388978e-01	8.112055e-01	1.563330e+00	1.674080e+00	8.289655e-02	4.195801e-04	9.776720e-05	4.019411e-04	4.221440e-05	5.555435e-05
1.170963283435365e-03	8.547662e-01	8.287972e-01	1.562840e+00	1.665397e+00	9.063609e-02	4.203315e-04	1.045168e-04	4.030900e-04	4.575237e-05	5.876551e-05
1.174137111560365e-03	8.706345e-01	8.460287e-01	1.562318e+00	1.657450e+00	9.858994e-02	4.211740e-04	1.110458e-04	4.042066e-04	4.913377e-05	6.191283e-05
1.180484767810365e-03	9.023712e-01	8.797970e-01	1.561221e+00	1.643390e+00	1.151901e-01	4.230111e-04	1.233665e-04	4.063721e-04	5.544587e-05	6.792126e-05
1.186832424060365e-03	9.341079e-01	9.129930e-01	1.560096e+00	1.631451e+00	1.327675e-01	4.249344e-04	1.345470e-04	4.084748e-04	6.113232e-05	7.341526e-05
1.193180080310365e-03	9.658446e-01	9.458271e-01	1.558965e+00	1.621443e+00	1.513584e-01	4.268792e-04	1.443935e-04	4.105324e-04	6.612633e-05	7.826775e-05
1.199527736560365e-03	9.975813e-01	9.783988e-01	1.557835e+00	1.613254e+00	1.709682e-01	4.288228e-04	1.527567e-04	4.125545e-04	7.036428e-05	8.239295e-05
1.205875392810365e-03	1.029318e+00	1.010765e+00	1.556708e+00	1.606749e+00	1.915546e-01	4.307593e-04	1.595919e-04	4.145472e-04	7.382740e-05	8.576489e-05
1.215396877185365e-03	1.076923e+00	1.059019e+00	1.555022e+00	1.599642e+00	2.240134e-01	4.336539e-04	1.672529e-04	4.174916e-04	7.770797e-05	8.954516e-05
1.221744533435365e-03	1.108660e+00	1.091010e+00	1.553898e+00	1.596551e+00	2.466459e-01	4.355826e-04	1.706742e-04	4.194260e-04	7.943766e-05	9.123666e-05
1.228092189685365e-03	1.140396e+00	1.122966e+00	1.552772e+00	1.593796e+00	2.695184e-01	4.375075e-04	1.737364e-04	4.213504e-04	8.098453e-05	9.275198e-05
1.234439845935365e-03	1.172133e+00	1.154885e+00	1.551645e+00	1.591378e+00	2.926308e-01	4.394287e-04	1.764396e-04	4.232648e-04	8.234856e-05	9.409113e-05
1.240787502185365e-03	1.203870e+00	1.186769e+00	1.550517e+00	1.589297e+00	3.159832e-01	4.413461e-04	1.787838e-04	4.251694e-04	8.352977e-05	9.525410e-05
1.247135158435365e-03	1.235607e+00	1.218617e+00	1.549387e+00	1.587552e+00	3.395756e-01	4.432598e-04	1.807690e-04	4.270639e-04	8.452815e-05	9.624091e-05
1.253482814685365e-03	1.267343e+00	1.250430e+00	1.548255e+00	1.586144e+00	3.634079e-01	4.451697e-04	1.823952e-04	4.289486e-04	8.534370e-05	9.705153e-05
1.259830470935365e-03	1.299080e+00	1.282207e+00	1.547122e+00	1.585072e+00	3.874801e-01	4.470758e-04	1.836624e-04	4.308232e-04	8.597642e-05	9.768599e-05
1.281140459774650e-03	1.405625e+00	1.388928e+00	1.543557e+00	1.581704e+00	4.689214e-01	4.534051e-04	1.876110e-04	4.370633e-04	8.795591e-05	9.965511e-05
1.302450448613936e-03	1.512169e+00	1.495563e+00	1.539716e+00	1.578587e+00	5.508285e-01	4.597379e-04	1.913040e-04	4.432942e-04	8.979863e-05	1.015054e-04
1.323760437453221e-03	1.618714e+00	1.602110e+00	1.535601e+00	1.575719e+00	6.332015e-01	4.660743e-04	1.947415e-04	4.495161e-04	9.150459e-05	1.032369e-04
1.345070426292507e-03	1.725258e+00	1.708570e+00	1.531210e+00	1.573100e+00	7.160403e-01	4.724142e-04	1.979234e-04	4.557288e-04	9.307377e-05	1.048496e-04
1.366380415131792e-03	1.831803e+00	1.814943e+00	1.526545e+00	1.570732e+00	7.993450e-01	4.787576e-04	2.008497e-04	4.619325e-04	9.450620e-05	1.063435e-04
1.387690403971078e-03	1.938348e+00	1.921229e+00	1.521605e+00	1.568614e+00	8.831154e-01	4.851046e-04	2.035204e-04	4.681270e-04	9.580185e-05	1.077185e-04
1.409000392810364e-03	2.044892e+00	2.027428e+00	1.516390e+00	1.566746e+00	9.673517e-01	4.914551e-04	2.059355e-04	4.743125e-04	9.696074e-05	1.089748e-04
1.412627624953221e-03	2.063027e+00	2.045475e+00	1.515362e+00	1.566405e+00	9.816450e-01	4.925467e-04	2.063775e-04	4.753733e-04	9.717144e-05	1.092061e-04
1.416254857096078e-03	2.081163e+00	2.063477e+00	1.514175e+00	1.566081e+00	9.959142e-01	4.936530e-04	2.068174e-04	4.764339e-04	9.737152e-05	1.094459e-04
1.419882089238935e-03	2.099298e+00	2.081435e+00	1.512829e+00	1.565774e+00	1.010160e+00	4.947739e-04	2.072551e-04	4.774942e-04	9.756097e-05	1.096941e-04
1.423509321381792e-03	2.117433e+00	2.099347e+00	1.511324e+00	1.565485e+00	1.024381e+00	4.959094e-04	2.076908e-04	4.785543e-04	9.773981e-05	1.099510e-04
1.427136553524649e-03	2.135568e+00	2.117215e+00	1.509659e+00	1.565213e+00	1.038578e+00	4.970595e-04	2.081243e-04	4.796141e-04	9.790802e-05	1.102163e-04
1.430763785667506e-03	2.153704e+00	2.135038e+00	1.507835e+00	1.564959e+00	1.052752e+00	4.982242e-04	2.085557e-04	4.806737e-04	9.806560e-05	1.104901e-04
1.434391017810363e-03	2.171839e+00	2.152816e+00	1.505852e+00	1.564723e+00	1.066901e+00	4.994036e-04	2.089851e-04	4.817330e-04	9.821256e-05	1.107725e-04
1.440738674060363e-03	2.203576e+00	2.183517e+00	1.500980e+00	1.564471e+00	1.091433e+00	5.016048e-04	2.097271e-04	4.835715e-04	9.836849e-05	1.113586e-04
1.443912502185363e-03	2.219444e+00	2.198630e+00	1.497723e+00	1.564436e+00	1.103566e+00	5.027817e-04	2.100930e-04	4.844808e-04	9.839016e-05	1.117028e-04
1.447086330310363e-03	2.235312e+00	2.213528e+00	1.493707e+00	1.564478e+00	1.115575e+00	5.040222e-04	2.104544e-04	4.853802e-04	9.836419e-05	1.120902e-04
1.450260158435363e-03	2.251181e+00	2.228162e+00	1.488752e+00	1.564604e+00	1.127425e+00	5.053296e-04	2.108104e-04	4.862668e-04	9.828593e-05	1.125244e-04
1.456607814685363e-03	2.282917e+00	2.256422e+00	1.475323e+00	1.565099e+00	1.150469e+00	5.081030e-04	2.115009e-04	4.879889e-04	9.797894e-05	1.135215e-04
1.459781642810363e-03	2.298786e+00	2.269915e+00	1.466558e+00	1.565430e+00	1.161527e+00	5.095006e-04	2.118314e-04	4.888162e-04	9.777406e-05	1.140567e-04
1.462955470935363e-03	2.314654e+00	2.282858e+00	1.456333e+00	1.565752e+00	1.172128e+00	5.108058e-04	2.121478e-04	4.896132e-04	9.757456e-05	1.145725e-04
1.466129299060363e-03	2.330523e+00	2.295120e+00	1.444737e+00	1.565972e+00	1.182098e+00	5.118807e-04	2.124451e-04	4.903715e-04	9.743853e-05	1.150058e-04
1.469303127185363e-03	2.346391e+00	2.306533e+00	1.432059e+00	1.565959e+00	1.191206e+00	5.125416e-04	2.127163e-04	4.910803e-04	9.744636e-05	1.152700e-04
1.472476955310363e-03	2.362259e+00	2.316914e+00	1.418798e+00	1.565590e+00	1.199213e+00	5.126180e-04	2.129545e-04	4.917276e-04	9.767513e-05	1.152809e-04
1.475650783435363e-03	2.378128e+00	2.326103e+00	1.405573e+00	1.564815e+00	1.205957e+00	5.120498e-04	2.131549e-04	4.923029e-04	9.815546e-05	1.150021e-04
1.478824611560363e-03	2.393996e+00	2.334020e+00	1.392964e+00	1.563701e+00	1.211421e+00	5.109368e-04	2.133172e-04	4.928002e-04	9.884806e-05	1.144715e-04
1.481998439685363e-03	2.409864e+00	2.340678e+00	1.381386e+00	1.562394e+00	1.215729e+00	5.094907e-04	2.134450e-04	4.932198e-04	9.966324e-05	1.137827e-04
1.485172267810363e-03	2.425733e+00	2.346181e+00	1.371047e+00	1.561054e+00	1.219084e+00	5.079390e-04	2.135446e-04	4.935675e-04	1.005027e-04	1.130412e-04
1.488346095935363e-03	2.441601e+00	2.350682e+00	1.361978e+00	1.559800e+00	1.221701e+00	5.064553e-04	2.136222e-04	4.938527e-04	1.012908e-04	1.123298e-04
1.491519924060363e-03	2.457469e+00	2.354355e+00	1.354094e+00	1.558699e+00	1.223771e+00	5.051384e-04	2.136836e-04	4.940857e-04	1.019851e-04	1.116966e-04
1.494693752185363e-03	2.473338e+00	2.357401e+00	1.347185e+00	1.557759e+00	1.225463e+00	5.040106e-04	2.137337e-04	4.942794e-04	1.025797e-04	1.111526e-04
1.496826171875002e-03	2.483999e+00	2.359115e+00	1.343100e+00	1.557231e+00	1.226413e+00	5.033780e-04	2.137619e-04	4.943884e-04	1.029143e-04	1.108466e-04
1.500000000000002e-03	2.499867e+00	2.361355e+00	1.337566e+00	1.556550e+00	1.227660e+00	5.025602e-04	2.137988e-04	4.945311e-04	1.033472e-04	1.104509e-04
1.500317382812502e-03	2.498296e+00	2.361558e+00	1.337534e+00	1.556086e+00	1.227467e+00	5.019834e-04	2.137931e-04	4.945440e-04	1.036424e-04	1.101466e-04
1.500952148437502e-03	2.495122e+00	2.361913e+00	1.337586e+00	1.555236e+00	1.227101e+00	5.008595e-04	2.137823e-04	4.945667e-04	1.041845e-04	1.095952e-04
1.502221679687502e-03	2.488775e+00	2.362374e+00	1.338085e+00	1.553865e+00	1.226420e+00	4.989588e-04	2.137620e-04	4.945960e-04	1.050622e-04	1.086996e-04
1.504760742187502e-03	2.476080e+00	2.362615e+00	1.340060e+00	1.551908e+00	1.225120e+00	4.961908e-04	2.137235e-04	4.946114e-04	1.063198e-04	1.074022e-04
1.507934570312502e-03	2.460212e+00	2.362101e+00	1.343787e+00	1.550293e+00	1.223486e+00	4.938554e-04	2.136751e-04	4.945786e-04	1.073620e-04	1.063105e-04
1.511108398437502e-03	2.444343e+00	2.360903e+00	1.348688e+00	1.549223e+00	1.221731e+00	4.922509e-04	2.136230e-04	4.945021e-04	1.080555e-04	1.055653e-04
1.514282226562502e-03	2.428475e+00	2.359170e+00	1.354633e+00	1.548395e+00	1.219742e+00	4.909509e-04	2.135640e-04	4.943918e-04	1.085944e-04	1.049682e-04
1.517456054687502e-03	2.412607e+00	2.356961e+00	1.361588e+00	1.547613e+00	1.217415e+00	4.896751e-04	2.134949e-04	4.942512e-04	1.091041e-04	1.043897e-04
1.520629882812502e-03	2.396738e+00	2.354240e+00	1.369630e+00	1.546771e+00	1.214641e+00	4.882641e-04	2.134126e-04	4.940782e-04	1.096542e-04	1.037572e-04
1.523803710937502e-03	2.380870e+00	2.350902e+00	1.378904e+00	1.545801e+00	1.211284e+00	4.866052e-04	2.133129e-04	4.938663e-04	1.102897e-04	1.030221e-04
1.526977539062502e-03	2.365001e+00	2.346773e+00	1.389581e+00	1.544658e+00	1.207175e+00	4.846092e-04	2.131909e-04	4.936046e-04	1.110404e-04	1.021495e-04
1.530151367187502e-03	2.349133e+00	2.341611e+00	1.401791e+00	1.543331e+00	1.202115e+00	4.822231e-04	2.130405e-04	4.932783e-04	1.119147e-04	1.011254e-04
1.533325195312502e-03	2.333265e+00	2.335109e+00	1.415507e+00	1.541879e+00	1.195904e+00	4.794846e-04	2.128557e-04	4.928682e-04	1.128758e-04	9.998099e-05
1.536499023437502e-03	2.317397e+00	2.326937e+00	1.430383e+00	1.540464e+00	1.188402e+00	4.765892e-04	2.126325e-04	4.923546e-04	1.138153e-04	9.881962e-05
1.539672851562502e-03	2.301528e+00	2.316840e+00	1.445687e+00	1.539333e+00	1.179588e+00	4.738772e-04	2.123699e-04	4.917224e-04	1.145685e-04	9.780426e-05
