Sample	Time(S)	CH1(V)	CH2(V)
400	-0.0012	0.569014	1.90991
401	-0.001199	0.573568	1.90991
402	-0.001198	0.57964	1.90991
403	-0.001197	0.58723	1.90991
404	-0.001196	0.588748	1.90991
405	-0.001195	0.593302	1.90991
406	-0.001194	0.599375	1.90991
407	-0.001193	0.605447	1.90991
408	-0.001192	0.610001	1.90991
409	-0.001191	0.614555	1.90991
410	-0.00119	0.620627	1.91143
411	-0.001189	0.623663	1.90687
412	-0.001188	0.628217	1.90991
413	-0.001187	0.637326	1.90991
414	-0.001186	0.638844	1.90991
415	-0.001185	0.644916	1.90991
416	-0.001184	0.64947	1.90991
417	-0.001183	0.65706	1.90991
418	-0.001182	0.660096	1.91143
419	-0.001181	0.66465	1.90991
420	-0.00118	0.670723	1.90991
421	-0.001179	0.673759	1.90991
422	-0.001178	0.678313	1.90991
423	-0.001177	0.684385	1.90991
424	-0.001176	0.690457	1.90991
425	-0.001175	0.693493	1.90991
426	-0.001174	0.698047	1.90991
427	-0.001173	0.707156	1.90991
428	-0.001172	0.710192	1.90991
429	-0.001171	0.714746	1.90991
430	-0.00117	0.717782	1.90991
431	-0.001169	0.72689	1.90991
432	-0.001168	0.729926	1.90991
433	-0.001167	0.732962	1.90991
434	-0.001166	0.740553	1.90991
435	-0.001165	0.743589	1.90991
436	-0.001164	0.748143	1.90991
437	-0.001163	0.755733	1.90991
438	-0.001162	0.761805	1.90991
439	-0.001161	0.763323	1.90991
440	-0.00116	0.767877	1.90991
441	-0.001159	0.775468	1.90991
442	-0.001158	0.78154	1.90687
443	-0.001157	0.784576	1.91143
444	-0.001156	0.790648	1.90991
445	-0.001155	0.79672	1.90991
446	-0.001154	0.79672	1.90991
447	-0.001153	0.804311	1.90687
448	-0.001152	0.810383	1.90687
449	-0.001151	0.813419	1.90536
450	-0.00115	0.819491	1.90536
451	-0.001149	0.825563	1.90384
452	-0.001148	0.830117	1.90232
453	-0.001147	0.831635	1.89928
454	-0.001146	0.840744	1.89625
455	-0.001145	0.845298	1.89169
456	-0.001144	0.849852	1.8841
457	-0.001143	0.852888	1.87803
458	-0.001142	0.857442	1.87348
459	-0.001141	0.865032	1.86133
460	-0.00114	0.868068	1.85678
461	-0.001139	0.874141	1.84767
462	-0.001138	0.878695	1.83704
463	-0.001137	0.881731	1.82794
464	-0.001136	0.889321	1.81883
465	-0.001135	0.893875	1.81276
466	-0.001134	0.899947	1.80517
467	-0.001133	0.901465	1.79606
468	-0.001132	0.907538	1.78998
469	-0.001131	0.91361	1.78391
470	-0.00113	0.915128	1.77784
471	-0.001129	0.9212	1.77177
472	-0.001128	0.927272	1.76721
473	-0.001127	0.934862	1.76266
474	-0.001126	0.93638	1.75962
475	-0.001125	0.942453	1.75203
476	-0.001124	0.947007	1.749
477	-0.001123	0.951561	1.74444
478	-0.001122	0.957633	1.74141
479	-0.001121	0.962187	1.74141
480	-0.00112	0.969777	1.73685
481	-0.001119	0.971295	1.73382
482	-0.001118	0.977368	1.73382
483	-0.001117	0.984958	1.72926
484	-0.001116	0.987994	1.72623
485	-0.001115	0.992548	1.72471
486	-0.001114	0.997102	1.72319
487	-0.001113	1.00469	1.72015
488	-0.001112	1.00773	1.71864
489	-0.001111	1.0138	1.71712
490	-0.00111	1.01987	1.7156
491	-0.001109	1.02291	1.71408
492	-0.001108	1.02746	1.71105
493	-0.001107	1.03505	1.71105
494	-0.001106	1.03809	1.70801
495	-0.001105	1.04113	1.70649
496	-0.001104	1.0472	1.70649
497	-0.001103	1.05479	1.70497
498	-0.001102	1.05782	1.70346
499	-0.001101	1.0639	1.70194
500	-0.0011	1.06693	1.70194
501	-0.001099	1.07604	1.70042
502	-0.001098	1.07604	1.6989
503	-0.001097	1.08363	1.69587
504	-0.001096	1.08818	1.69738
505	-0.001095	1.09122	1.69587
506	-0.001094	1.09729	1.69283
507	-0.001093	1.10337	1.69435
508	-0.001092	1.1064	1.69131
509	-0.001091	1.11247	1.69283
510	-0.00109	1.12006	1.69131
511	-0.001089	1.12614	1.69131
512	-0.001088	1.12765	1.68979
513	-0.001087	1.13221	1.68979
514	-0.001086	1.13828	1.68979
515	-0.001085	1.14587	1.68676
516	-0.001084	1.14587	1.68372
517	-0.001083	1.15194	1.68524
518	-0.001082	1.15801	1.68372
519	-0.001081	1.16105	1.68372
520	-0.00108	1.16864	1.68372
521	-0.001079	1.17471	1.68372
522	-0.001078	1.17775	1.6822
523	-0.001077	1.18079	1.6822
524	-0.001076	1.18838	1.68069
525	-0.001075	1.19445	1.68069
526	-0.001074	1.19597	1.68069
527	-0.001073	1.20204	1.68069
528	-0.001072	1.20811	1.68069
529	-0.001071	1.2157	1.68069
530	-0.00107	1.21722	1.67765
531	-0.001069	1.22329	1.67917
532	-0.001068	1.22936	1.67917
533	-0.001067	1.23088	1.67917
534	-0.001066	1.23847	1.67613
535	-0.001065	1.24454	1.67765
536	-0.001064	1.2491	1.67765
537	-0.001063	1.25062	1.67765
538	-0.001062	1.25821	1.67613
539	-0.001061	1.26428	1.67917
540	-0.00106	1.2658	1.67461
541	-0.001059	1.27339	1.67613
542	-0.001058	1.27642	1.67613
543	-0.001057	1.27946	1.67613
544	-0.001056	1.28705	1.67613
545	-0.001055	1.2916	1.67613
546	-0.001054	1.29767	1.67613
547	-0.001053	1.30071	1.6731
548	-0.001052	1.30678	1.67461
549	-0.001051	1.31437	1.67461
550	-0.00105	1.31741	1.67461
551	-0.001049	1.32196	1.67461
552	-0.001048	1.32804	1.67461
553	-0.001047	1.33259	1.67613
554	-0.001046	1.33714	1.6731
555	-0.001045	1.3417	1.67461
556	-0.001044	1.34777	1.67461
557	-0.001043	1.35232	1.67461
558	-0.001042	1.3584	1.67461
559	-0.001041	1.36295	1.67461
560	-0.00104	1.36902	1.67461
561	-0.001039	1.37054	1.67461
562	-0.001038	1.37661	1.67461
563	-0.001037	1.3842	1.67461
564	-0.001036	1.38724	1.67461
565	-0.001035	1.39028	1.67461
566	-0.001034	1.39938	1.67461
567	-0.001033	1.40546	1.67461
568	-0.001032	1.40697	1.67461
569	-0.001031	1.41305	1.67461
570	-0.00103	1.42064	1.67461
571	-0.001029	1.42215	1.6731
572	-0.001028	1.42823	1.6731
573	-0.001027	1.4343	1.6731
574	-0.001026	1.44037	1.67461
575	-0.001025	1.44189	1.67158
576	-0.001024	1.44644	1.6731
577	-0.001023	1.45252	1.6731
578	-0.001022	1.45859	1.6731
579	-0.001021	1.46011	1.67158
580	-0.00102	1.4677	1.67158
581	-0.001019	1.47377	1.67158
582	-0.001018	1.4768	1.67158
583	-0.001017	1.48136	1.67158
584	-0.001016	1.48743	1.67158
585	-0.001015	1.49198	1.67006
586	-0.001014	1.49806	1.67006
587	-0.001013	1.50109	1.67158
588	-0.001012	1.50868	1.67158
589	-0.001011	1.5102	1.67158
590	-0.00101	1.51779	1.67158
591	-0.001009	1.52386	1.67158
592	-0.001008	1.52538	1.67006
593	-0.001007	1.53145	1.67158
594	-0.001006	1.53904	1.67158
595	-0.001005	1.5436	1.67158
596	-0.001004	1.54663	1.67006
597	-0.001003	1.55119	1.66854
598	-0.001002	1.55726	1.67158
599	-0.001001	1.56333	1.67158
600	-0.001	1.56637	1.67158
601	-0.000999	1.57244	1.67158
602	-0.000998	1.58003	1.67158
603	-0.000997	1.58003	1.67006
604	-0.000996	1.58914	1.67006
605	-0.000995	1.59218	1.67006
606	-0.000994	1.59521	1.67006
607	-0.000993	1.60128	1.66854
608	-0.000992	1.61039	1.67158
609	-0.000991	1.61343	1.67158
610	-0.00099	1.61646	1.66854
611	-0.000989	1.62102	1.67006
612	-0.000988	1.63013	1.67158
613	-0.000987	1.63316	1.66854
614	-0.000986	1.6362	1.66854
615	-0.000985	1.64379	1.67006
616	-0.000984	1.64531	1.67158
617	-0.000983	1.6529	1.67006
618	-0.000982	1.65897	1.67006
619	-0.000981	1.66201	1.67158
620	-0.00098	1.66504	1.66854
621	-0.000979	1.67111	1.67006
622	-0.000978	1.67719	1.67006
623	-0.000977	1.68326	1.67006
624	-0.000976	1.68781	1.67006
625	-0.000975	1.69085	1.67006
626	-0.000974	1.69996	1.67006
627	-0.000973	1.70299	1.67006
628	-0.000972	1.70755	1.67006
629	-0.000971	1.71362	1.67006
630	-0.00097	1.71666	1.67006
631	-0.000969	1.71969	1.67006
632	-0.000968	1.7288	1.67006
633	-0.000967	1.73335	1.67006
634	-0.000966	1.73639	1.66854
635	-0.000965	1.73943	1.66854
636	-0.000964	1.74853	1.66854
637	-0.000963	1.75309	1.67006
638	-0.000962	1.75612	1.66702
639	-0.000961	1.7622	1.67006
640	-0.00096	1.76675	1.67006
641	-0.000959	1.76979	1.66702
642	-0.000958	1.77586	1.66854
643	-0.000957	1.78345	1.66854
644	-0.000956	1.78649	1.66854
645	-0.000955	1.78952	1.66854
646	-0.000954	1.79711	1.66854
647	-0.000953	1.80318	1.67006
648	-0.000952	1.8047	1.66702
649	-0.000951	1.81077	1.66702
650	-0.00095	1.81836	1.67006
651	-0.000949	1.82444	1.67006
652	-0.000948	1.82747	1.66702
653	-0.000947	1.83051	1.66854
654	-0.000946	1.83658	1.66854
655	-0.000945	1.84113	1.66854
656	-0.000944	1.84721	1.66702
657	-0.000943	1.85176	1.67006
658	-0.000942	1.8548	1.66854
659	-0.000941	1.85935	1.66854
660	-0.00094	1.86694	1.66854
661	-0.000939	1.87301	1.66854
662	-0.000938	1.87453	1.66854
663	-0.000937	1.8806	1.66854
664	-0.000936	1.88819	1.66854
665	-0.000935	1.88971	1.66702
666	-0.000934	1.8973	1.66702
667	-0.000933	1.90034	1.66854
668	-0.000932	1.90945	1.66854
669	-0.000931	1.90945	1.66854
670	-0.00093	1.91704	1.66854
671	-0.000929	1.92311	1.66854
672	-0.000928	1.92615	1.66702
673	-0.000927	1.92918	1.66399
674	-0.000926	1.93677	1.66854
675	-0.000925	1.94284	1.66854
676	-0.000924	1.94436	1.66702
677	-0.000923	1.95043	1.66702
678	-0.000922	1.95802	1.66854
679	-0.000921	1.95954	1.66399
680	-0.00092	1.96561	1.66854
681	-0.000919	1.9732	1.66399
682	-0.000918	1.97624	1.66702
683	-0.000917	1.98079	1.66702
684	-0.000916	1.98687	1.66702
685	-0.000915	1.99142	1.66702
686	-0.000914	1.99749	1.66702
687	-0.000913	1.99901	1.66702
688	-0.000912	2.0066	1.66702
689	-0.000911	2.01116	1.66702
690	-0.00091	2.01571	1.66702
691	-0.000909	2.01875	1.66702
692	-0.000908	2.02785	1.66702
693	-0.000907	2.03089	1.66702
694	-0.000906	2.03393	1.66702
695	-0.000905	2.04	1.66702
696	-0.000904	2.04759	1.66702
697	-0.000903	2.05062	1.66247
698	-0.000902	2.0567	1.66399
699	-0.000901	2.05973	1.66399
700	-0.0009	2.06581	1.66399
701	-0.000899	2.07188	1.66399
702	-0.000898	2.07795	1.66399
703	-0.000897	2.08099	1.66399
704	-0.000896	2.08402	1.66399
705	-0.000895	2.08858	1.66399
706	-0.000894	2.09617	1.66399
707	-0.000893	2.10224	1.66399
708	-0.000892	2.10376	1.66399
709	-0.000891	2.11135	1.66399
710	-0.00089	2.11894	1.66399
711	-0.000889	2.12046	1.66399
712	-0.000888	2.12653	1.66702
713	-0.000887	2.1326	1.66702
714	-0.000886	2.13412	1.66247
715	-0.000885	2.13867	1.66247
716	-0.000884	2.14626	1.66702
717	-0.000883	2.15233	1.66702
718	-0.000882	2.15233	1.66247
719	-0.000881	2.15992	1.66399
720	-0.00088	2.16751	1.66399
721	-0.000879	2.17055	1.66399
722	-0.000878	2.1751	1.66247
723	-0.000877	2.17966	1.66702
724	-0.000876	2.18725	1.66702
725	-0.000875	2.19028	1.66399
726	-0.000874	2.19636	1.66399
727	-0.000873	2.20091	1.66702
728	-0.000872	2.20547	1.66247
729	-0.000871	2.21002	1.66399
730	-0.00087	2.21609	1.66399
731	-0.000869	2.22065	1.66399
732	-0.000868	2.22368	1.66399
733	-0.000867	2.22975	1.66399
734	-0.000866	2.23583	1.66399
735	-0.000865	2.24038	1.66399
736	-0.000864	2.24493	1.66399
737	-0.000863	2.24949	1.66399
738	-0.000862	2.25404	1.66399
739	-0.000861	2.2586	1.66399
740	-0.00086	2.26467	1.66399
741	-0.000859	2.27074	1.66399
742	-0.000858	2.27378	1.66399
743	-0.000857	2.27985	1.66399
744	-0.000856	2.28744	1.66399
745	-0.000855	2.29048	1.66702
746	-0.000854	2.29351	1.66247
747	-0.000853	2.3011	1.66399
748	-0.000852	2.30566	1.66399
749	-0.000851	2.31021	1.66399
750	-0.00085	2.31325	1.66399
751	-0.000849	2.31932	1.66702
752	-0.000848	2.32691	1.66702
753	-0.000847	2.32843	1.66702
754	-0.000846	2.3345	1.66399
755	-0.000845	2.34057	1.66854
756	-0.000844	2.34361	1.66702
757	-0.000843	2.34968	1.66702
758	-0.000842	2.35575	1.66702
759	-0.000841	2.36031	1.66854
760	-0.00084	2.36334	1.66854
761	-0.000839	2.36941	1.66854
762	-0.000838	2.377	1.66854
763	-0.000837	2.37852	1.67006
764	-0.000836	2.38308	1.67006
765	-0.000835	2.39067	1.67006
766	-0.000834	2.3937	1.67006
767	-0.000833	2.39978	1.67006
768	-0.000832	2.40585	1.67158
769	-0.000831	2.4104	1.6731
